dataset	id	requirements
08_eirene	1473	For Railway emergency calls initiated by a mobile, the automatic confirmation message of the initiating mobile shall contain: the time at call establishment; the time at clear down; the functional number of the call originator; the train number and engine number of the call originator, if a train.
08_eirene	1474	For Railway emergency calls received by a mobile, the automatic confirmation message of the receiving mobile shall contain: the time at which the call was first received; the time at which the call was lost (or terminated); the group identity of the sender; the functional number of the recipient; the train number and engine number of the recipient, if a train.
08_eirene	1478	There is a requirement to regulate the membership of shunting groups to prevent uncontrolled membership.
08_eirene	1479	During specific shunting operations where the driver is not able to see the way ahead and where he is therefore relying on information from another shunting member, a link assurance signal is needed to provide reassurance during silent periods that the radio link is still established. This signal is also employed to provide reassurance that this other shunting member is not incapacitated.
08_eirene	1480	The shunting call shall be a group call and shall have Railway operation priority (see section ).
08_eirene	1481	Throughout the duration of the shunting group call, it shall be possible for any member of the shunting group to speak to all other members of the group, using the PTT function (as described in sections ,  and ), except during transmission of the link assurance signal.
08_eirene	1482	During the transmission of the link assurance signal, only the originator of the link assurance signal shall be able to speak to all other members using the PTT function.
08_eirene	1483	The shunting communication shall be protected from unintentional and unauthorised access.
08_eirene	1484	It shall be possible for all mobile members of the shunting group (except the driver) to transmit a link assurance signal.
08_eirene	1485	Within the shunting group, it shall be possible for only one member of the group to transmit the link assurance signal at any time.
08_eirene	1486	Operational radios used for shunting shall enable the link assurance signal to be activated and de-activated by the shunting group member.
08_eirene	1487	The link assurance signal should be used to reassure the driver of the integrity of the member at the head of the shunting movement.
08_eirene	1488	Operational radios used for shunting shall be able to be switched between the following two operating modes by a maintenance function: Mode 1: the member is required to continuously press the link assurance signal button in order to transmit the link assurance signal; Mode 2: the member is required to switch on the link assurance signal and then periodically press a button in order to transmit the link assurance signal (failure to do so shall result in the deactivation of the link assurance signal after a predefined period has elapsed).
08_eirene	1489	The link assurance signal shall be used to provide an audible indication to all group members. For the driver, this indicates that the radio link is operational.
08_eirene	1490	It shall be possible for any member of the shunting group (including a driver) to transmit a shunting emergency call to all shunting groups in the area.
08_eirene	1491	It shall be possible for all shunting drivers and shunting group members to receive a shunting emergency call from any equipment capable of taking part in shunting communications. The shunting emergency call shall cause the audible link assurance signal to be interrupted.
08_eirene	1492	It should be possible for the system to record: shunting group composition at a given instant; the source and time a shunting emergency call was transmitted; the recipients of a shunting emergency call.
08_eirene	1493	If a user, other than the shunting leader, attempts to make another call whilst being an active member of a shunting group, the attempt shall be ignored.
08_eirene	1494	If the radio is used by the team leader for a shunting group call (ie initiated the shunting group call), switching the radio off shall result in the termination of the shunting group call.
08_eirene	1495	A shunting group shall be able to consist of the following mobile members: the shunting leader; the shunting driver, who may remain fixed (ie in a shunting area) or may change one or more times during a working period (ie passenger or freight stations); up to three shunting team members.
08_eirene	1496	In addition to the above shunting group members: a controller shall be able to be associated permanently or temporarily with the shunting group; a shunting manager or other person capable of taking part in a shunting communication should be able to be temporarily associated with the shunting group.
08_eirene	1497	It shall only be possible for the shunting leader to communicate with a person external to the ongoing shunting communication. This may be initiated by either the shunting leader or the external user. In the latter case, in order to avoid disturbing a shunting movement, the shunting leader should be informed by a visual and audible indication. The shunting leader can then choose the moment when he takes or rejects the call.
08_eirene	1498	The shunting leader shall then be able to allow the external user to join the shunting communication.
08_eirene	1504	This means will consist of an additional safety device (external to the radio system) interposed between the Cab radio and the loudspeaker with the purpose of muting the continuous link assurance signal for the drivers convenience. In this case, the safety device will alert the driver only if the link assurance signal has failed or if it is cancelled.
08_eirene	1505	Operational radios used for shunting shall be able to be switched between the following two operating modes by a maintenance function: Mode A: the link assurance signal shall be interrupted, but not cancelled, when the initiator of the link assurance signal presses the PTT to speak. Mode B: the link assurance signal shall not be interrupted when the initiator of the link assurance signal presses the PTT to speak.
08_eirene	1506	The link assurance signal shall be deactivated upon receipt of a shunting emergency call.
08_eirene	1507	All members of the shunting group, other than the initiator of the link assurance signal, shall be unable to speak during the transmission of the link assurance signal. However, they shall be able to initiate a shunting emergency call at any time.
08_eirene	1510	The operational requirement for direct mode is to: provide short range fall-back communications between train drivers and trackside personnel in the event of failure of mobile telephony services normally available; provide short range communications for railway personnel operating in remote areas where no mobile telephony facilities are available.
09_ertms	1513	ETCS shall be able to supervise train and shunting movements.
09_ertms	1518	The current application level shall be indicated on the DMI.
09_ertms	1519	The driver shall acknowledge the level transitions, if requested from trackside.
09_ertms	1520	If the driver does not acknowledge after the transition the brake shall be applied.
09_ertms	1521	If the driver acknowledges afterwards, the brake can be released
09_ertms	1524	Any transition which occurs while the train is moving shall in principle occur automatically.
09_ertms	1526	If, as a result of an automatic transition, except for transitions to and from National Operation (STM), the responsibility for the driver increases, the ETCS shall seek an acknowledgement from the driver, whether the train is stationary or not.
09_ertms	1527	For transitions to and from National Operation (STM) the ETCS shall request, an acknowledgement by the driver.
09_ertms	1528	In case the transition has to be acknowledged and the driver fails to acknowledge as required, the ETCS shall initiate a brake application
09_ertms	1530	If an ETCS equipped train passes a level transition to a line fitted with more than one level, the onboard shall switch to the highest level, according to the priority given by trackside, for which it is equipped.
09_ertms	1531	If an ETCS equipped train passes a level transition to one or more levels for which it is not equipped, ETCS shall initiate a brake application.
09_ertms	1532	The current operational status shall be indicated to the driver on the DMI
09_ertms	1533	The ETCS on-board shall be capable of receiving National values from the trackside to adapt to National requirements
09_ertms	1535	Once received onboard the national values shall remain valid even if the onboard equipment is switched off
09_ertms	1536	If the on-board has no valid national values for the current location, default values shall be used by the onboard equipment.
09_ertms	1538	At Start Up, the on board equipment shall perform an automatic self-test.
09_ertms	1540	The DMI shall indicate the result of the self-test.
09_ertms	1541	Train data shall be entered before the on-board ETCS equipment allows train movement.
09_ertms	1542	The driver shall be able to select Train Data Entry on the DMI.
09_ertms	1543	Entering or overwriting data manually by the driver shall be possible but only when stationary.
09_ertms	1544	Train data may be entered automatically from a railway management system or from train memory.
09_ertms	1545	The driver shall be able to consult train data when the train is stationary or moving.
09_ertms	1546	Current train data shall be stored (except at transition to shunting) in the ETCS equipment until the traction unit is not operative.
09_ertms	1547	Stored train data shall be offered to the driver to be confirmed when Data Entry starts.
09_ertms	1549	The entry of driver identification and the selection of the language shall be possible.
09_ertms	1550	The change of driver identification during a journey or a Train Running Number shall be possible
09_ertms	1551	Following successful completion of Train Data Entry, the driver shall be able to perform shunting movements or train movements.
09_ertms	1552	If the onboard fails to contact the RBC when awakening the driver shall be asked to enter the RBC contact details
09_ertms	1554	Transfer to Shunting on driver’s selection shall only be possible when stationary.
09_ertms	1555	To prevent unauthorised use of the function permission shall be obtained from the RBC if the train is operating under the control of the RBC.
09_ertms	1556	Permission received shall be indicated to the driver.
09_ertms	1557	It shall be possible to manually select Shunting from Stand By operation, Full Supervision operation or Partial Supervision operation
09_ertms	1559	Before authomatic transition to Shunting, ETCS shall request confirmation from the driver.
09_ertms	1560	ETCS shall supervise Shunting operation to a permitted national speed value.
09_ertms	1561	The supervised Shunting speed shall be indicated to the driver on request.
09_ertms	1562	It shall be possible to apply the train trip function, if the shunting movement passes a signal showing "danger for shunting".
09_ertms	1563	Exit from Shunting shall only be possible when the train is stationary.
09_ertms	1564	Exit from Shunting shall take place when the driver selects exit from shunting.
09_ertms	1566	If acknowledgement is specified the driver shall acknowledge transfer from Full Supervision to Partial Supervision within 5 seconds
09_ertms	1567	Partial Supervision shall be indicated on the DMI.
09_ertms	1568	In Partial Supervision the train shall be supervised according to train speed and distance data available.
09_ertms	1569	The train shall have the capability of being supervised to a ceiling speed.
09_ertms	1570	This ceiling speed shall not be shown continually on the DMI but may be shown momentarily when selected by the driver.
09_ertms	1571	The train shall leave Partial Supervision when the trainborne equipment is not operative any longer, when Shunting is selected or when Full Supervision is available.
09_ertms	1572	It shall be possible to order a train trip when passing a stop signal
09_ertms	1573	Transferring to Full Supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission.
09_ertms	1574	It shall be possible for the trackside to ask a driver for confirmation about the occupancy of the track ahead before sending a Full Supervision movement authority.
09_ertms	1575	Full Supervision shall provide supervision of speed and distance.
09_ertms	1576	The trainborne equipment shall remain in Full Supervision until the trainborne equipment is not active any longer, when Shunting is selected or when Partial Supervision information is received.
09_ertms	1577	The ETCS trainborne equipment shall be capable of being isolated.
09_ertms	1578	When the ETCS trainborne equipment is isolated, the system shall not show any ETCS information other than the fact that the system is isolated.
09_ertms	1579	Isolation of the ETCS trainborne equipment shall disconnect the ETCS trainborne equipment from the vehicle braking system.
09_ertms	1580	The ETCS trainborne equipment shall be capable of receiving information from the national train control systems by means of the STM.
09_ertms	1581	The DMI shall display or be compatible with information from national train control systems. This may mean displaying the information shown by the national system.
09_ertms	1584	The on board shall supervise the train against a ceiling speed
09_ertms	1586	The onboard shall be capable to switch to another ETCS status when transmitted from trackside
09_ertms	1587	The ETCS on-board shall be capable of receiving track description from the trackside.
09_ertms	1589	It shall also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority.
09_ertms	1591	If track data at least to the location where the relevant movement authority ends are not available on-board, the movement authority shall be rejected.
09_ertms	1593	The ETCS trainborne equipment shall supervise the end of movement authority, if this information is available on-board.
09_ertms	1595	Together with the movement authority, the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority, and shorten the movement authority accordingly when a time out expires.
09_ertms	1598	Before entering an occupied track, a driver acknowledgement shall be requested.
09_ertms	1599	The train shall be supervised according to train speed data available.
09_ertms	1600	The train shall, as a minimum, be supervised to a ceiling speed; the supervised speed shall not be shown on the DMI unless selected by the driver.
09_ertms	1601	The target distance shall not be shown on the DMI unless selected by the driver.
09_ertms	1602	On request of the RBC, the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear
09_ertms	1603	ETCS shall collect all relevant information concerning train and line speed.
09_ertms	1604	ETCS shall calculate the permitted speed for the train for all locations of the authorised movement.
09_ertms	1605	This static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains.
09_ertms	1606	The ETCS trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data.
09_ertms	1607	Based on all relevant data, the ETCS shall calculate an emergency braking curve and a service braking curve
09_ertms	1609	When changing to a lower speed level, the front end of the train shall respect the dynamic train speed profile.
09_ertms	1610	When changing to a higher speed level the rear end of the train shall respect the static train speed profile.
09_ertms	1613	Where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point.
09_ertms	1615	The release speed shall be indicated on the DMI.
09_ertms	1616	If the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point
09_ertms	1619	The ETCS trainborne equipment shall be able to determine the location of the entire train.
09_ertms	1620	On lines fitted with RBC, the ETCS trainborne equipment shall be able to transmit the location of the entire train to the RBC.
09_ertms	1621	The train location calculation shall take into account error of odometry.
09_ertms	1622	Actual speed shall be indicated on the DMI
09_ertms	1626	Visual and acoustic warnings to the driver about possible intervention from ETCS shall be given to enable the driver to react and avoid intervention.
09_ertms	1627	The driver shall have the possibility to select the language, this does not concern non pre-defined texts sent from the trackside.
09_ertms	1628	A train shall be supervised to its static and dynamic train speed profiles.
09_ertms	1629	Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec. before the intervention.
09_ertms	1630	If the train or the shunting movement exceeds the permitted ceiling speed by a certain harmonised margin, the trainborne equipment shall execute a brake intervention until the actual speed does not exceed permitted speed; then the driver shall be able to release the brake
09_ertms	1631	The driver shall be able to release an ETCS emergency brake application when stationary.
09_ertms	1633	To protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction.
09_ertms	1634	The trainborne equipment shall apply the emergency brake after a distance, defined by a national value, is travelled by the train.
09_ertms	1635	The roll away/reverse movement intervention shall be indicated on the DMI.
09_ertms	1636	When the traction unit has come to a standstill, the driver shall be able to release the emergency brake.
09_ertms	1637	After releasing the emergency brake ETCS will provide the supervision appertaining when roll away protection was initiated
09_ertms	1638	When using more than one traction unit this function shall be disabled in all but the leading traction unit.
09_ertms	1639	All data entered, received or indicated to the driver shall be recorded onboard. All data shall be related to UTC (Universal Time Corrected) and a reference point.
09_ertms	1641	Standardised output interfaces shall enable transmission of information recorded to other media for investigation
09_ertms	1645	The driver shall enter the driver ID
09_ertms	1646	It shall be possible to drive the train backwards in a supervised way (speed and distance) according to information received from trackside
09_ertms	1647	The train speed shall be at or below a speed specified by a national value.
09_ertms	1648	The driver shall select an override control according to the permission received.
09_ertms	1650	When the train passes the stop signal, the train trip function shall be suppressed.
09_ertms	1655	If supervised by an RBC it shall be possible to command an emergency stop to all trains in a particular area or to a specific train
09_ertms	1656	It shall be possible to command an immediate train stop.
09_ertms	1657	It shall be possible to command a conditional emergency stop. If the train has already passed the location for the emergency stop the command shall be ignored
09_ertms	1658	When a train has received an emergency stop ETCS shall command the emergency brake.
09_ertms	1659	The emergency stop shall be indicated to the driver on the DMI.
09_ertms	1660	It shall be possible to prevent a train from entering a route for which it does not meet the required criteria.
09_ertms	1661	Route unsuitability shall be indicated on the DMI.
09_ertms	1662	The driver shall be able to override the function when the train is stationary.
09_ertms	1663	After overriding this function the movement authority shall be re-established.
09_ertms	1664	When a traction unit passes a stop-signal the emergency brake shall be triggered.
09_ertms	1665	Operation of the train trip shall be indicated on the DMI.
09_ertms	1666	The emergency brake shall be applied until the traction unit is stationary.
09_ertms	1667	When the traction unit is stationary the driver shall be required to acknowledge the train trip condition. This acknowledgement will release the emergency brake.
09_ertms	1668	After the acknowledgement the driver shall be able to continue the movement
09_ertms	1669	After the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value
09_ertms	1670	The ETCS trainborne equipment shall transmit its own train identification to the RBC.
09_ertms	1672	On demand, the position of the front end of the train at the time of the demand shall be indicated on the DMI. This shall be possible while the train is moving or stationary.
09_ertms	1673	The ETCS on-board shall be capable of receiving information about pantograph and power supply from the trackside.
09_ertms	1674	The ETCS trainborne equipment shall indicate on the DMI the information regarding pantograph and power supply.
09_ertms	1676	The ETCS on-board shall be capable of receiving information regarding air tightness from the trackside.
09_ertms	1677	It shall be possible to send plain text messages from track to train.
09_ertms	1678	When the plain text message appears on the DMI, the driver shall be alerted.
09_ertms	1679	The onboard equipment shall display plain text messages as received.
09_ertms	1681	It shall be possible to send fixed text messages from track to train
09_ertms	1682	Fixed text messages shall be provided in the language selected by the driver
09_ertms	1684	Information shall be shown on the DMI
09_ertms	1685	The ETCS on-board shall be capable of sending to the trackside train integrity information detected by a system outside ETCS
09_ertms	1686	The driver shall be able to confirm the train integrity to the RBC manually. The confirmation requires the train to be stationary.
09_ertms	1687	The on board shall be capable of sending train data to the trackside after confirmation by the driver, or when entering the RBC area
09_ertms	1689	It shall be possible to revoke a Movement Authority that has already been issued to a train in a co-operative way between RBC and train.
09_ertms	1690	The co-operative revocation of the MA shall be possible to a new target location, proposed from RBC.
09_ertms	1691	The new target location shall be checked for acceptance by the on board.
09_ertms	1692	If a train cannot stop at the proposed new target location it shall reject the request and keep the old target location.
09_ertms	1693	The Reversing function shall only be possible in one active cab which is not closed at any time during the procedure.
09_ertms	1694	Reversing shall be possible as defined by a value given with the MA
09_ertms	1695	The driver shall be able to use the Reversing function without needing to re-confirm the train data.
09_ertms	1696	Reversing shall be supervised to a distance and speed set as National Values
09_ertms	1697	The distance supervised can be extended from the trackside.
09_ertms	1698	Once the train starts reversing the MA shall be cancelled.
09_ertms	1699	The train shall be able to automatically pass from one RBC area to another without driver intervention.
09_ertms	1701	If the train is equipped with only one operational radio, passing from one RBC to another shall still be possible but might result in a performance penalty.
09_ertms	1703	If there are failures of the trainborne equipment which compromise the safety of train supervision, the ETCS trainborne equipment shall immediately command the brake and bring the train to a stop.
09_ertms	1704	The occurrence of a failure shall be displayed on the DMI.
09_ertms	1705	In ETCS with RBC this restriction on performance shall, if possible be transmitted to the RBC.
10_peering	1710	The SLA-allocator performs the provisioning and reservation of Web server’s resources (e.g. CPU, bandwidth, storage etc.) to satisfy both local and delegated SLAs, and ensures that the terms of the SLAs are enforced.
10_peering	1711	The Web servers’ underlying algorithms perform on-demand caching, content selection, and routing between servers.
10_peering	1717	The Service Registry encapsulates the resource and service information for each CDN.
10_peering	1718	The Service Registry helps in discovering local resources through enabling the Web servers of CDN providers to register and publish their resource, service and policy details.
10_peering	1719	In the face of traffic surges, the Service Registry supplies any necessary local resource information to the mediator.
10_peering	1720	When a new peering arrangement is established, an instance of the service registry is created that encapsulates all local and delegated external CDN resources.
10_peering	1721	The Policy Repository virtualizes all of the policies within a peering arrangement including PWS, PM, and PPeering (i.e. Web server-specific policies, mediator policies, peering policies), along with any delegated policies for resources as a result of the peering arrangement.
10_peering	1722	The Policy Repository provides a set of rules to the mediator to administer, manage, and control access to the resources in a peering arrangement.
10_peering	1723	The Policy Repository returns existing peering policies to the PA during the establishment of long-term peering arrangements.
10_peering	1724	A Peering Agent acts as a policy-driven resource discovery module for establishing negotiations.
10_peering	1725	A Peering Agent exchanges policy, resource information, and service requirements with external PAs.
10_peering	1726	A Peering Agent is used as a conduit by the mediator to establish negotiations with PAs of other peers and to acquire resources from them.
10_peering	1727	Content replication is performed using a cooperative pull-based approach where participating CDNs assist each others in serving data. Thus, content replication is featured through extending it to participating servers from the peers in a given peering arrangement, subject to the available resources they contribute
10_peering	1728	Load distribution is performed by measuring the load information and disseminating it within individual CDNs and amongst other CDNs using a hierarchical approach, where current bandwidth and resource usage of web servers in a CDN is reported to the CDN gateway (i.e. mediator, PA and policy repository as a single conceptual entity) in a periodic or thresholdbased manner. The gateways of participating CDNs then communicate aggregated load information describing the load of their constituent servers
10_peering	1731	Service registration is triggered when either one of the following occurs: (a) resources are available as a provider starts operating; (b) previously registered resource information needs to be updated; (c) available local resource information is required in the event of traffic surges; and (d) local and delegated external resource information is to be encapsulated in an SR instance included in an established peering arrangement.
10_peering	1732	Available local resources of a CDN provider are detected along with their service information such as CPU, storage, upload and download rate, etc. These resources could be provisioned and reserved to satisfy SLAs.
10_peering	1733	Resources are registered in the service registry and being updated in a regular basis.
10_peering	1734	Each CDN Web server publishes resource and service information.
10_peering	1735	If it is a new resource, its service information is registered in the SR with a new resource ID. Resource ID counter is incremented.
10_peering	1736	Else, resource information in SR is updated in a regular basis.
10_peering	1737	In the face of traffic surges, information on available local resources along withtheir IDs is supplied to the Mediator.
10_peering	1739	If a resource fails, its service information is removed from SR and the resource ID counter is decremented.
10_peering	1749	The Trigger is invoked when a (primary) CDN realizes that it cannot handle a part of theworkload on its WS(s). The triggering condition considers the expected andunexpected load increases in the initiating (primary) CDN.
10_peering	1750	If the user requests experience service timeout (threshold), initiation request is cancelled.
10_peering	1752	Upon receiving the initialization request to trigger peering, the mediator generates service requirements and passes it to local PA.
10_peering	1773	The policy repository instance in the established peering arrangement assists in the deployment, administration and enforcement of the functional policies.
11_peppol	1783	The tool interface is available in the official languages of the European Union.
11_peppol	1786	Identity and access management MUST provide a functionality to register an economic operator in a formal procedure in order to create a VCD account. 
11_peppol	1787	Identity and access management MUST provide an interface to submit sensitive economic operator data (for example by uploading attestations that verify sensitive economic operator data) in order to allow the economic operator to apply for the creation of a VCD account.
11_peppol	1788	Sensitive economic operator data MUST be verified through a formal procedure by an officer.
11_peppol	1789	An officer has to create a VCD account for the economic operator.
11_peppol	1790	Sensitive economic operator data MUST be placed to a VCD account by an officer.
11_peppol	1791	Identity and access management MUST provide a functionality that enables the economic operator to receive his log-in data. 
11_peppol	1792	The authentication within identity and access management SHOULD provide a single-sign on functionality that can be used across other systems.
11_peppol	1794	The economic operator MUST be able to delete his account.
11_peppol	1795	The VCD System SHOULD make use of a single-sign-on interface and function in order to submit login data.
11_peppol	1796	The VCD system MUST provide a functionality to check through identity and access management whether an economic operator has sufficient user rights to access his account.
11_peppol	1797	The VCD system MUST provide an interface where the economic operator can provide nonsensitive economic operator data.
11_peppol	1799	The VCD system MUST provide an interface where the economic operator can request the creation of a VCD package.
11_peppol	1800	The VCD system MUST have an interface to receive and process the information (mapping of evidence) provided by the pre-VCD mapping tool.
11_peppol	1801	The VCD system MUST provide a functionality that suggests a possible compilation of the VCD to the economic operator according to the tender-specific criteria.
11_peppol	1802	The VCD system MUST provide a functionality where the economic operator can decide which particular attestation services should be invoked and collected.
11_peppol	1803	The VCD system MUST provide a functionality that displays the attestation services that cannot be invoked automatically and that have to be manually added by the economic operator. 
11_peppol	1804	The VCD system must provide a functionality to request attestations that can be collected automatically via an issuing body. 
11_peppol	1806	The VCD system MUST have a functionality to extract structural data of evidence from attestations that can be retrieved automatically.
11_peppol	1808	The evidence submitted to the VCD system MUST correspond to the mapping information suggested by the VCD system (or the pre-VCD mapping tool).
11_peppol	1809	The VCD system MUST provide an interface where an economic operator can add structural data of evidence that belong to specific evidence. 
11_peppol	1811	The VCD system MUST provide and interface where the economic operator can initiate the compilation process. 
11_peppol	1812	The VCD system MUST provide a functionality to compile various data formats from various sources (issuing bodies) into a single VCD package.
11_peppol	1813	The VCD package MUST provide a functionality to add structural VCD package data to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1814	The VCD package MUST provide a functionality to add tender-specific data to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1815	The VCD package MUST provide a functionality to add economic operator data to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1816	The VCD package MUST provide a functionality to add tender-specific data to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1817	The VCD package MUST provide a functionality to add structural data of evidence to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1818	The VCD package MUST provide a functionality to add evidences to the VCD package and VCD system (e.g. log file) during the compilation process. 
11_peppol	1819	The VCD package MUST provide a functionality to add translations to the VCD package and VCD system (e.g. log file) during the compilation process.
11_peppol	1820	The VCD system MUST provide a functionality to notify the economic operator when the compilation process is finished.
11_peppol	1822	The VCD transportation system MUST provide a functionality that enables both parties involved, contracting authorities and economic operators, to authenticate to the VCD transportation system before using it.
11_peppol	1823	The authentication to the VCD transportation system SHOULD make use of single-sign-in interface and function in order to submit login data.
11_peppol	1824	The VCD transportation system MUST provide a functionality that enables the economic operator to find an electronic address of a contracting authority for receiving VCD packages.
11_peppol	1825	The VCD transportation system MUST have an interface to connect to it in order to submit the VCD package to a contracting authority.
11_peppol	1826	The VCD transportation system MUST provide a functionality that supports the economic operator in submitting the VCD package to a contracting authority.
11_peppol	1827	The VCD transportation system SHOULD provide a functionality that supports the economic operator in submitting the VCD package to a contracting authorities’ procurement platform where the tender/bid has to be placed.
11_peppol	1829	The VCD viewing system MUST provide a functionality to authenticate contracting authorities to view the data contained within a VCD package.
11_peppol	1830	The authentication to the VCD viewing system SHOULD make use of single-sign-on interface and function in order to submit login data.
11_peppol	1831	The VCD viewing system MUST display structural VCD package data contained in the VCD package.
11_peppol	1832	The VCD viewing system MUST display tender-specific data contained in the VCD package.
11_peppol	1833	The VCD viewing system MUST display economic operator data contained in the VCD package.
11_peppol	1834	The VCD viewing system MUST display tender-specific data contained in the VCD package.
11_peppol	1835	The VCD viewing system MUST display structural data of evidence contained in the VCD package.
11_peppol	1836	The VCD viewing system MUST display evidences contained in the VCD package.
11_peppol	1837	The VCD viewing system MUST display translations of evidences contained in the VCD package.
11_peppol	1842	A VCD system MUST provide functionality to collect and process context specific data for evidence that has to be provided automatically by the issuing body.
11_peppol	1845	A VCD system MUST provide a user interface to the issuing body to provide context specific data for an evidence in a structured form (e.g. web-interface, XML-file-upload).
11_peppol	1846	The VCD system MUST provide a functionality to validate the provided context specific data during the submission process of context specific data to ensure the data is consistent with the VCD advanced package schema.
11_peppol	1852	A functionality to display context specific data SHOULD/MUST be included within any VCD.
11_peppol	1853	A VCD system MUST provide a user-interface to the economic operator to initiate the creation of a VCD advanced package.
11_peppol	1854	A VCD system MUST provide a user-interface to the economic operator to provide existing VCD packages of other economic operators when specific disclosure options have been activated.
11_peppol	1855	A VCD system MUST provide a functionality to check, whether the structural VCD package data of existing VCD packages of other economic operators are consistent with the VCD advanced package schema of other economic operators, or not.
11_peppol	1856	A VCD system MUST provide a functionality to check, whether the tender specific data of existing VCD packages are consistent with the tender specific data of other VCD packages.
11_peppol	1857	A VCD system MUST provide functionality to merge the following data from several existing VCD packages of other economic operators:Structural VCD package data, Structural data of evidence, Tender specific data, Economic operator data, Context specific data, Evidence, Authorized translation of evidence.
11_peppol	1858	A VCD system MUST provide functionality to compile the data which result from the evidence collection process and the data provided by the economic operator in the VCD advanced package creation.
11_peppol	1859	A VCD system MUST provide a user-interface to the economic operator to initiate the recompilation of an existing VCD package into a VCD advanced package.
11_peppol	1860	A VCD system MUST provide a user-interface to the economic operator for uploading an existing VCD package.
11_peppol	1861	A VCD system MUST provide a functionality to decompose an existing VCD package.
11_peppol	1862	A VCD system MUST provide a functionality to identify outdated or obsolete evidences.
11_peppol	1863	A VCD system must provide a functionality to retrieve actual instances of outdated evidences.
11_peppol	1866	The VCD system MUST provide a functionality that enables National VCD Service Providers to store attestations.
11_peppol	1867	A functionality for referencing to attestations MUST be implemented within the VCD system.
11_peppol	1869	The functionality for referencing to attestations within the VCD MUST be implemented, either VCD-specific or contracting authority-specific, in order to approve whether the contracting authority has sufficient rights for requesting the attestations.
11_peppol	1871	The VCD system MUST provide a functionally to check whether a contracting authority has sufficient rights and has been mandated by the economic operator to retrieve attestations.
11_peppol	1873	The VCD system MUST ensure that the attestation that is requested by the contracting authority is still valid at the time of awarding or when the Call for Tender is closed.
11_peppol	1874	The VCD system MUST provide a functionality that initiates a conflict resolution process between economic operator and contracting authority if errors occur or when certain attestation or a translation cannot be delivered on demand.
11_peppol	1875	The VCD system SHOULD provide a functionality to approve attestations through validation data and to make this approval visible within a VCD networked package when a National VCD Service provider takes the role of a national validation point in accordance with Article 52 (1) of Directive 2004/18/EC and EFTA EEA Committee decision 68/2006.
12_videosearch	1896	Database of torrent sites can be updated via the internet. 
12_videosearch	1897	There will be a tick box to allow the user to choose to include torrent searching in the search. 
12_videosearch	1898	Query will retrieve the no. of seed and peers, size of the file, date posted and a link to the webpage itself. 
12_videosearch	1899	If no results are found on a search it will display a message “No results were found for this search.”
12_videosearch	1900	Results will be arranged in size/date/alphabetical order by clicking on the column headers. 
12_videosearch	1901	There will be page button for the user to navigate the results.
12_videosearch	1903	Database of video hosting and video linking sites can be updated via the internet.
12_videosearch	1904	There will be a tick box to allow the user to choose to include video host searching in the search.
12_videosearch	1905	There will be a tick box to allow the user to choose to include video link searching in the search.
12_videosearch	1906	Query to video hosting sites will retrieve full video name, length, date posted and a link to the video itself.
12_videosearch	1907	Query to video link sites will retrieve the show’s name, episode name and a link to the webpage itself.
12_videosearch	1908	If no results are found on a search it will display a message “No results were found for this search.”
12_videosearch	1909	Results will be arranged in length/date/alphabetical order by clicking on the column headers.
12_videosearch	1910	There will be page button for the user to navigate the results.
13_blitdraft	1911	The User shall be able to view the hyperlinks and descriptions listed.
13_blitdraft	1912	The User shall be able to choose a function by clicking the hyperlink.
13_blitdraft	1913	The system shall display the desired operational page for the user after clicking the hyperlink.
13_blitdraft	1914	A user with admin privileges shall be able to Add/Create a new user and associate the user with specified role(s) in the system.
13_blitdraft	1915	The system shall display an error message if the new user is found in the [system name] system.
13_blitdraft	1916	The system shall display an error message if the new user is not active in the Active Directory.
13_blitdraft	1917	The system shall display the xxx tab as the default tab.
13_blitdraft	1918	The user shall be able to create/add a new user manually or from a template.
13_blitdraft	1919	The user record shall inherit all specified role(s) settings in the template when the user record is created from the user template.
13_blitdraft	1920	The user shall be able to add additional roles manually while creating/adding a new user from a user template.
13_blitdraft	1921	The system shall save the user info to the database with specified roles associated with divisions for the newly created/added user.
13_blitdraft	1922	The system shall perform a search on the [system name] user display name and user name columns in the user tables to find the user and verify the user’s existence.
13_blitdraft	1923	The system shall perform a search in the Active Directory to verify the status of the user — Active/Inactive within the company—when the user attempts to create/add a new user in the [system name] system.
